72.561,5.2364e-14,5.2364e-14
72.561,30,5.2364e-14
72.561,29.544,5.2094
72.561,28.191,10.261
72.561,25.981,15
72.561,22.981,19.284
72.561,19.284,22.981
72.561,15,25.981
72.561,10.261,28.191
72.561,5.2094,29.544
72.561,5.4201e-14,30
72.561,-5.2094,29.544
72.561,-10.261,28.191
72.561,-15,25.981
72.561,-19.284,22.981
72.561,-22.981,19.284
72.561,-25.981,15
72.561,-28.191,10.261
72.561,-29.544,5.2094
72.561,-30,5.6038e-14
72.561,-29.544,-5.2094
72.561,-28.191,-10.261
72.561,-25.981,-15
72.561,-22.981,-19.284
72.561,-19.284,-22.981
72.561,-15,-25.981
72.561,-10.261,-28.191
72.561,-5.2094,-29.544
72.561,4.6853e-14,-30
72.561,5.2094,-29.544
72.561,10.261,-28.191
72.561,15,-25.981
72.561,19.284,-22.981
72.561,22.981,-19.284
72.561,25.981,-15
72.561,28.191,-10.261
72.561,29.544,-5.2094
