72.561,2.6182e-14,0
72.561,30,0
72.561,29.544,5.2094
72.561,28.191,10.261
72.561,25.981,15
72.561,22.981,19.284
72.561,19.284,22.981
72.561,15,25.981
72.561,10.261,28.191
72.561,5.2094,29.544
72.561,2.8019e-14,30
72.561,-5.2094,29.544
72.561,-10.261,28.191
72.561,-15,25.981
72.561,-19.284,22.981
72.561,-22.981,19.284
72.561,-25.981,15
72.561,-28.191,10.261
72.561,-29.544,5.2094
72.561,-30,3.6739e-15
72.561,-29.544,-5.2094
72.561,-28.191,-10.261
72.561,-25.981,-15
72.561,-22.981,-19.284
72.561,-19.284,-22.981
72.561,-15,-25.981
72.561,-10.261,-28.191
72.561,-5.2094,-29.544
72.561,2.0671e-14,-30
72.561,5.2094,-29.544
72.561,10.261,-28.191
72.561,15,-25.981
72.561,19.284,-22.981
72.561,22.981,-19.284
72.561,25.981,-15
72.561,28.191,-10.261
72.561,29.544,-5.2094
