Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,ITIDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
10,18,Wooster,2023-04-07,1,Colors,DarkBlue,1,1,3,0,1,3,UpperRight,Nail,Lock,Spade,Dodecagon,Nail,UpperRight,Nail,0.802973977695167,0.464672835590355,1
10,18,Wooster,2023-04-07,2,Chromatic,Nail,1,1,3,0,1,3,LowerRight,LightGreen,DarkBlue,DarkTurquiose,LightTurquiose,DarkBlue,LowerRight,DarkBlue,0.907407407407407,0.494376738780643,1
10,18,Wooster,2023-04-07,3,Chromatic,Nail,1,1,3,0,1,3,LowerRight,LightTurquiose,DarkBlue,DarkTurquiose,LightGreen,DarkBlue,LowerRight,DarkBlue,0.551851851851852,0.802735435225038,1
10,18,Wooster,2023-04-07,4,Colors,DarkTurquiose,1,0,3,0,1,3,UpperRight,Dodecagon,Lock,Nail,Spade,Dodecagon,UpperLeft,Spade,0.937037037037037,0.436380738362143,1
10,18,Wooster,2023-04-07,5,Colors,DarkBlue,1,1,3,0,1,3,UpperRight,Nail,Spade,Lock,Dodecagon,Nail,UpperRight,Nail,0.685185185185185,0.51334966771096,1
10,18,Wooster,2023-04-07,6,Colors,DarkTurquiose,1,0,3,0,1,3,UpperRight,Dodecagon,Spade,Lock,Nail,Dodecagon,UpperLeft,Nail,0.951851851851852,0.436380738362143,1
10,18,Wooster,2023-04-07,7,Colors,DarkTurquiose,1,1,3,0,1,3,LowerRight,Spade,Dodecagon,Lock,Nail,Dodecagon,LowerRight,Dodecagon,0.588888888888889,0.695795407546594,1
10,18,Wooster,2023-04-07,8,Chromatic,Dodecagon,1,1,3,0,1,3,UpperRight,DarkTurquiose,DarkBlue,LightGreen,LightTurquiose,DarkTurquiose,UpperRight,DarkTurquiose,0.966666666666667,0.436380738362143,1
10,18,Wooster,2023-04-07,9,Colors,DarkTurquiose,1,0,3,0,1,3,UpperRight,Dodecagon,Spade,Lock,Nail,Dodecagon,UpperLeft,Nail,0.57037037037037,0.730362195426645,1
10,18,Wooster,2023-04-07,10,Chromatic,Spade,1,0,3,0,1,3,LowerLeft,LightGreen,DarkTurquiose,LightTurquiose,DarkBlue,LightTurquiose,UpperLeft,DarkBlue,0.637037037037037,0.802735435225038,1
